1612421249258,2212
1612421249258,2206
1612421249258,2206
1612421249258,2217
1612421249258,2218
1612421249258,2209
1612421249258,2213
1612421249259,2211
1612421251464,109
1612421251464,120
1612421251467,116
1612421251470,111
1612421251470,125
1612421251471,110
1612421251475,120
1612421251476,122
1612421251573,100
1612421251581,120
1612421251582,114
1612421251583,117
1612421251584,116
1612421251595,112
1612421251598,122
1612421251603,104
1612421251673,109
1612421251696,104
1612421251700,100
1612421251700,102
1612421251701,101
1612421251707,106
1612421251707,108
1612421251720,109
1612421251782,123
1612421251800,122
1612421251800,123
1612421251802,103
1612421251802,104
1612421251813,112
1612421251816,108
1612421251829,107
1612421251905,117
1612421251905,118
1612421251906,118
1612421251922,123
1612421251923,104
1612421251924,122
1612421251925,120
1612421251936,109
1612421252022,101
1612421252023,98
1612421252024,97
1612421252027,106
1612421252045,104
1612421252045,110
1612421252045,104
1612421252046,108
1612421252121,121
1612421252121,121
1612421252123,104
1612421252133,110
1612421252149,106
1612421252149,110
1612421252154,105
1612421252155,100
1612421252227,109
1612421252242,105
1612421252242,112
1612421252243,111
1612421252255,116
1612421252255,116
1612421252259,112
1612421252259,104
1612421252336,107
1612421252347,96
1612421252354,104
1612421252354,108
1612421252363,96
1612421252371,105
1612421252371,118
1612421252371,105
1612421252443,114
1612421252443,107
1612421252458,118
1612421252459,106
1612421252462,103
1612421252476,104
1612421252476,119
1612421252489,106
1612421252551,105
1612421252557,106
1612421252565,107
1612421252565,122
1612421252576,96
1612421252580,107
1612421252595,104
1612421252595,104
1612421252656,107
1612421252663,103
1612421252672,108
1612421252672,108
1612421252687,111
1612421252687,108
1612421252699,99
1612421252699,96
1612421252763,94
1612421252766,109
1612421252780,118
1612421252780,109
1612421252795,107
1612421252795,113
1612421252798,104
1612421252798,111
1612421252857,123
1612421252875,105
1612421252889,105
1612421252898,96
1612421252902,107
1612421252902,111
1612421252908,105
1612421252909,100
1612421252980,106
1612421252980,109
1612421252994,108
1612421252994,109
1612421253009,106
1612421253009,106
1612421253013,109
1612421253013,109
1612421253086,107
1612421253090,107
1612421253102,112
1612421253103,111
1612421253115,99
1612421253115,95
1612421253122,103
1612421253122,107
1612421253193,92
1612421253197,110
1612421253210,91
1612421253214,104
1612421253214,104
1612421253214,111
1612421253225,108
1612421253229,104
1612421253285,96
1612421253301,94
1612421253307,122
1612421253318,111
1612421253318,105
1612421253325,105
1612421253333,106
1612421253333,112
1612421253381,107
1612421253395,93
1612421253423,112
1612421253430,105
1612421253430,110
1612421253430,110
1612421253439,101
1612421253445,104
1612421253488,108
1612421253488,114
1612421253535,108
1612421253535,108
1612421253540,103
1612421253540,117
1612421253540,117
1612421253549,108
1612421253596,108
1612421253602,109
1612421253643,106
1612421253643,112
1612421253643,112
1612421253657,107
1612421253657,107
1612421253657,107
1612421253704,110
1612421253711,103
1612421253749,106
1612421253755,109
1612421253755,109
1612421253764,115
1612421253764,115
1612421253764,115
1612421253814,121
1612421253814,121
1612421253855,109
1612421253864,100
1612421253864,100
1612421253879,101
1612421253879,101
1612421253879,101
1612421253935,106
1612421253935,110
1612421253964,116
1612421253964,107
1612421253964,116
1612421253980,109
1612421253980,109
1612421253980,109
1612421254041,109
1612421254045,105
1612421254071,96
1612421254080,104
1612421254080,104
1612421254089,110
1612421254089,110
1612421254089,115
1612421254150,92
1612421254150,92
1612421254167,106
1612421254184,103
1612421254184,107
1612421254199,104
1612421254199,108
1612421254204,103
1612421254242,91
1612421254242,95
1612421254273,112
1612421254287,92
1612421254291,104
1612421254303,113
1612421254307,104
1612421254307,109
1612421254333,106
1612421254337,102
1612421254379,113
1612421254385,103
1612421254395,93
1612421254411,104
1612421254416,99
1612421254416,99
1612421254439,97
1612421254439,94
1612421254488,107
1612421254488,109
1612421254492,105
1612421254515,95
1612421254515,98
1612421254515,95
1612421254533,123
1612421254536,120
1612421254595,114
1612421254597,104
1612421254597,112
1612421254610,111
1612421254610,108
1612421254613,108
1612421254656,108
1612421254656,111
1612421254701,96
1612421254709,102
1612421254709,98
1612421254718,105
1612421254721,102
1612421254721,108
1612421254764,109
1612421254767,102
1612421254797,104
1612421254807,94
1612421254811,107
1612421254823,98
1612421254823,98
1612421254829,104
1612421254869,94
1612421254873,105
1612421254901,123
1612421254901,123
1612421254918,110
1612421254921,107
1612421254921,103
1612421254933,106
1612421254963,105
1612421254978,107
1612421255024,114
1612421255024,114
1612421255024,114
1612421255028,110
1612421255028,106
1612421255039,109
1612421255068,107
1612421255085,106
1612421255134,120
1612421255138,114
1612421255138,114
1612421255138,103
1612421255138,114
1612421255148,106
1612421255175,93
1612421255191,107
1612421255241,102
1612421255252,124
1612421255252,117
1612421255252,117
1612421255254,105
1612421255254,122
1612421255268,108
1612421255298,108
1612421255343,103
1612421255359,98
1612421255369,99
1612421255369,105
1612421255376,111
1612421255376,107
1612421255376,107
1612421255406,107
1612421255446,101
1612421255457,104
1612421255468,93
1612421255474,102
1612421255483,100
1612421255483,100
1612421255487,104
1612421255513,94
1612421255547,107
1612421255561,107
1612421255561,113
1612421255576,107
1612421255583,106
1612421255583,106
1612421255591,105
1612421255607,104
1612421255654,111
1612421255668,108
1612421255674,102
1612421255683,114
1612421255689,103
1612421255689,108
1612421255697,105
1612421255711,97
1612421255765,115
1612421255776,110
1612421255776,110
1612421255792,107
1612421255797,107
1612421255797,102
1612421255802,102
1612421255808,103
1612421255880,97
1612421255886,103
1612421255886,103
1612421255899,113
1612421255899,108
1612421255904,108
1612421255904,103
1612421255911,101
1612421255977,105
1612421255989,93
1612421255989,93
1612421256007,111
1612421256007,111
1612421256012,106
1612421256012,103
1612421256012,106
1612421256082,93
1612421256082,93
1612421256082,97
1612421256115,108
1612421256118,105
1612421256118,126
1612421256118,126
1612421256118,126
1612421256175,108
1612421256175,108
1612421256179,108
1612421256223,108
1612421256223,108
1612421256244,103
1612421256244,106
1612421256244,103
1612421256283,96
1612421256283,96
1612421256287,103
1612421256331,105
1612421256331,109
1612421256347,106
1612421256347,106
1612421256350,110
1612421256379,115
1612421256379,115
1612421256390,98
1612421256436,99
1612421256440,105
1612421256453,92
1612421256453,92
1612421256460,100
1612421256488,108
1612421256494,102
1612421256494,102
1612421256535,105
1612421256545,95
1612421256545,112
1612421256545,112
1612421256560,97
1612421256596,111
1612421256596,105
1612421256596,105
1612421256640,91
1612421256640,91
1612421256657,110
1612421256657,104
1612421256657,104
1612421256701,96
1612421256701,91
1612421256707,105
1612421256731,94
1612421256731,95
1612421256761,111
1612421256761,108
1612421256767,102
1612421256792,107
1612421256797,106
1612421256812,103
1612421256825,107
1612421256826,111
1612421256869,99
1612421256869,99
1612421256872,112
1612421256899,95
1612421256903,111
1612421256915,99
1612421256932,106
1612421256937,101
1612421256968,104
1612421256968,104
1612421256984,100
1612421256994,121
1612421257014,108
1612421257014,101
1612421257038,110
1612421257038,109
1612421257072,104
1612421257072,123
1612421257084,111
1612421257115,111
1612421257115,105
1612421257122,104
1612421257147,105
1612421257148,104
1612421257176,107
1612421257195,109
1612421257195,118
1612421257220,108
1612421257226,102
1612421257226,102
1612421257252,106
1612421257252,133
1612421257283,125
1612421257304,104
1612421257313,108
1612421257328,108
1612421257328,111
1612421257328,111
1612421257358,109
1612421257385,94
1612421257408,102
1612421257408,108
1612421257421,104
1612421257436,109
1612421257439,101
1612421257439,106
1612421257467,103
1612421257479,96
1612421257510,94
1612421257516,100
1612421257525,95
1612421257540,122
1612421257545,117
1612421257545,102
1612421257570,95
1612421257575,104
1612421257604,107
1612421257616,95
1612421257620,103
1612421257647,94
1612421257662,91
1612421257662,94
1612421257665,107
1612421257679,110
1612421257711,108
1612421257711,106
1612421257723,96
1612421257741,113
1612421257753,101
1612421257756,105
1612421257772,105
1612421257789,101
1612421257817,123
1612421257819,121
1612421257819,121
1612421257854,104
1612421257854,104
1612421257861,97
1612421257877,94
1612421257890,95
1612421257940,107
1612421257940,113
1612421257940,107
1612421257958,109
1612421257958,104
1612421257958,104
1612421257971,106
1612421257985,106
1612421258047,108
1612421258047,113
1612421258053,102
1612421258062,107
1612421258062,112
1612421258067,102
1612421258077,107
1612421258091,93
1612421258155,116
1612421258155,116
1612421258160,103
1612421258169,102
1612421258169,102
1612421258174,106
1612421258184,101
1612421258184,96
1612421258263,110
1612421258271,102
1612421258271,107
1612421258271,102
1612421258271,107
1612421258280,105
1612421258280,113
1612421258285,109
1612421258373,113
1612421258373,113
1612421258373,113
1612421258378,108
1612421258378,103
1612421258385,102
1612421258393,106
1612421258394,102
1612421258481,115
1612421258486,110
1612421258486,99
1612421258486,101
1612421258486,110
1612421258487,109
1612421258496,106
1612421258499,119
1612421258585,93
1612421258587,91
1612421258596,106
1612421258596,100
1612421258596,106
1612421258596,106
1612421258602,111
1612421258618,116
1612421258678,106
1612421258678,99
1612421258696,111
1612421258702,105
1612421258702,105
1612421258702,105
1612421258713,112
1612421258734,103
1612421258777,110
1612421258784,103
1612421258807,114
1612421258807,114
1612421258807,106
1612421258807,106
1612421258825,106
1612421258837,108
1612421258887,108
1612421258887,108
1612421258913,114
1612421258913,114
1612421258921,106
1612421258921,99
1612421258931,104
1612421258945,103
1612421258995,102
1612421258995,102
1612421259020,116
1612421259027,109
1612421259027,104
1612421259027,109
1612421259035,121
1612421259048,96
1612421259097,158
1612421259097,159
1612421259131,124
1612421259136,119
1612421259136,120
1612421259136,119
1612421259144,112
1612421259156,118
1612421259255,107
1612421259255,114
1612421259255,114
1612421259255,114
1612421259256,113
1612421259256,113
1612421259256,113
1612421259274,112
1612421259362,99
1612421259369,92
1612421259369,101
1612421259369,101
1612421259369,101
1612421259369,92
1612421259369,101
1612421259386,106
1612421259461,121
1612421259461,121
1612421259461,111
1612421259470,111
1612421259470,111
1612421259470,111
1612421259470,111
1612421259492,105
1612421259572,117
1612421259581,109
1612421259581,108
1612421259581,109
1612421259581,108
1612421259582,108
1612421259582,108
1612421259597,95
1612421259689,98
1612421259689,98
1612421259689,114
1612421259690,107
1612421259690,113
1612421259690,113
1612421259690,107
1612421259692,111
1612421259787,106
1612421259787,112
1612421259797,96
1612421259797,101
1612421259803,109
1612421259803,113
1612421259803,112
1612421259803,112
1612421259893,105
1612421259893,114
1612421259898,110
1612421259899,109
1612421259912,107
1612421259915,115
1612421259915,115
1612421259916,104
1612421259998,97
1612421260007,105
1612421260008,112
1612421260008,112
1612421260019,101
1612421260020,113
1612421260030,97
1612421260030,97
1612421260095,94
1612421260112,92
1612421260120,105
1612421260120,106
1612421260120,105
1612421260127,99
1612421260127,98
1612421260133,105
1612421260189,93
1612421260204,92
1612421260225,111
1612421260225,104
1612421260225,111
1612421260226,110
1612421260226,117
1612421260238,107
1612421260282,108
1612421260296,94
1612421260329,113
1612421260336,110
1612421260336,105
1612421260336,110
1612421260343,92
1612421260345,106
1612421260390,106
1612421260390,106
1612421260435,97
1612421260441,110
1612421260442,104
1612421260446,105
1612421260446,105
1612421260451,103
1612421260497,94
1612421260497,94
1612421260532,105
1612421260546,110
1612421260551,107
1612421260551,107
1612421260551,107
1612421260554,104
1612421260591,114
1612421260591,105
1612421260637,93
1612421260656,111
1612421260658,109
1612421260658,109
1612421260658,109
1612421260658,109
1612421260696,96
1612421260705,101
1612421260730,97
1612421260767,107
1612421260767,104
1612421260767,108
1612421260767,107
1612421260767,107
1612421260792,116
1612421260806,109
1612421260827,99
1612421260871,109
1612421260874,106
1612421260874,100
1612421260875,99
1612421260875,105
1612421260908,98
1612421260915,111
1612421260926,95
1612421260974,93
1612421260974,100
1612421260980,103
1612421260980,123
1612421260980,123
1612421261006,105
1612421261021,110
1612421261026,105
1612421261067,134
1612421261074,119
1612421261083,118
1612421261103,105
1612421261103,105
1612421261111,97
1612421261131,105
1612421261131,110
1612421261193,107
1612421261201,99
1612421261201,99
