1612421249258.00,POST,2212,201
1612421251470.00,POST,111,201
1612421251581.00,POST,120,201
1612421251701.00,POST,101,201
1612421251802.00,POST,103,201
1612421251905.00,POST,117,201
1612421252022.00,POST,101,201
1612421252123.00,POST,104,201
1612421252227.00,POST,109,201
1612421252336.00,POST,107,201
1612421252443.00,POST,114,201
1612421252557.00,POST,106,201
1612421252663.00,POST,103,201
1612421252766.00,POST,109,201
1612421252875.00,POST,105,201
1612421252980.00,POST,106,201
1612421253086.00,POST,107,201
1612421253193.00,POST,92,201
1612421253285.00,POST,96,201
1612421253381.00,POST,107,201
1612421253488.00,POST,108,201
1612421253596.00,POST,108,201
1612421253704.00,POST,110,201
1612421253814.00,POST,121,201
1612421253935.00,POST,106,201
1612421254041.00,POST,109,201
1612421254150.00,POST,92,201
1612421254242.00,POST,91,201
1612421254333.00,POST,106,201
1612421254439.00,POST,97,201
1612421254536.00,POST,120,201
1612421254656.00,POST,108,201
1612421254764.00,POST,109,201
1612421254873.00,POST,105,201
1612421254978.00,POST,107,201
1612421255085.00,POST,106,201
1612421255191.00,POST,107,201
1612421255298.00,POST,108,201
1612421255406.00,POST,107,201
1612421255513.00,POST,94,201
1612421255607.00,POST,104,201
1612421255711.00,POST,97,201
1612421255808.00,POST,103,201
1612421255911.00,POST,101,201
1612421256012.00,POST,106,201
1612421256118.00,POST,105,201
1612421256223.00,POST,108,201
1612421256331.00,POST,105,201
1612421256436.00,POST,99,201
1612421256535.00,POST,105,201
1612421256640.00,POST,91,201
1612421256731.00,POST,94,201
1612421256825.00,POST,107,201
1612421256932.00,POST,106,201
1612421257038.00,POST,110,201
1612421257148.00,POST,104,201
1612421257252.00,POST,106,201
1612421257358.00,POST,109,201
1612421257467.00,POST,103,201
1612421257570.00,POST,95,201
1612421257665.00,POST,107,201
1612421257772.00,POST,105,201
1612421257877.00,POST,94,201
1612421257971.00,POST,106,201
1612421258077.00,POST,107,201
1612421258184.00,POST,101,201
1612421258285.00,POST,109,201
1612421258394.00,POST,102,201
1612421258496.00,POST,106,201
1612421258602.00,POST,111,201
1612421258713.00,POST,112,201
1612421258825.00,POST,106,201
1612421258931.00,POST,104,201
1612421259035.00,POST,121,201
1612421259156.00,POST,118,201
1612421259274.00,POST,112,201
1612421259386.00,POST,106,201
1612421259492.00,POST,105,201
1612421259597.00,POST,95,201
1612421259692.00,POST,111,201
1612421259803.00,POST,109,201
1612421259912.00,POST,107,201
1612421260019.00,POST,101,201
1612421260120.00,POST,105,201
1612421260225.00,POST,111,201
1612421260336.00,POST,110,201
1612421260446.00,POST,105,201
1612421260551.00,POST,107,201
1612421260658.00,POST,109,201
1612421260767.00,POST,107,201
1612421260875.00,POST,99,201
1612421260974.00,POST,93,201
1612421261067.00,POST,134,201
1612421261201.00,POST,99,201
1612421261300.00,POST,108,201
1612421261408.00,POST,122,201
1612421261530.00,POST,98,201
1612421261628.00,POST,111,201
1612421261739.00,POST,104,201
1612421261843.00,POST,103,201
1612421261946.00,POST,110,201
1612421262056.00,POST,194,201
1612421262250.00,POST,105,201
1612421262355.00,POST,140,201
1612421262495.00,POST,106,201
1612421262601.00,POST,106,201
1612421262707.00,POST,112,201
1612421262819.00,POST,103,201
1612421262922.00,POST,115,201
1612421263037.00,POST,111,201
1612421263149.00,POST,101,201
1612421263250.00,POST,110,201
1612421263360.00,POST,99,201
1612421263459.00,POST,95,201
1612421263554.00,POST,104,201
1612421263658.00,POST,94,201
1612421263752.00,POST,109,201
1612421263861.00,POST,103,201
1612421263964.00,POST,94,201
1612421264058.00,POST,105,201
1612421264163.00,POST,92,201
1612421264255.00,POST,115,201
1612421264370.00,POST,105,201
1612421264475.00,POST,104,201
1612421264579.00,POST,106,201
1612421264685.00,POST,114,201
1612421264799.00,POST,110,201
1612421264909.00,POST,105,201
1612421265014.00,POST,139,201
1612421265153.00,POST,107,201
1612421265260.00,POST,93,201
1612421265353.00,POST,113,201
1612421265466.00,POST,105,201
1612421265571.00,POST,108,201
1612421265679.00,POST,102,201
1612421265781.00,POST,95,201
1612421265876.00,POST,122,201
1612421265998.00,POST,111,201
1612421266109.00,POST,107,201
1612421266216.00,POST,102,201
1612421266318.00,POST,107,201
1612421266425.00,POST,104,201
1612421266529.00,POST,94,201
1612421266623.00,POST,106,201
1612421266729.00,POST,113,201
1612421266842.00,POST,102,201
1612421266944.00,POST,123,201
1612421267067.00,POST,105,201
1612421267172.00,POST,96,201
1612421267268.00,POST,113,201
1612421267381.00,POST,105,201
1612421267486.00,POST,101,201
1612421267587.00,POST,96,201
1612421267683.00,POST,117,201
1612421267800.00,POST,102,201
1612421267902.00,POST,107,201
1612421268009.00,POST,97,201
1612421268106.00,POST,110,201
1612421268216.00,POST,106,201
1612421268323.00,POST,101,201
1612421268424.00,POST,129,201
1612421268553.00,POST,97,201
1612421268650.00,POST,108,201
1612421268758.00,POST,108,201
1612421268866.00,POST,105,201
1612421268971.00,POST,109,201
1612421269080.00,POST,110,201
1612421269190.00,POST,109,201
1612421269299.00,POST,108,201
1612421269407.00,POST,98,201
1612421269505.00,POST,99,201
1612421269604.00,POST,109,201
1612421269713.00,POST,103,201
1612421269816.00,POST,124,201
1612421269940.00,POST,107,201
1612421270047.00,POST,105,201
1612421270152.00,POST,114,201
1612421270266.00,POST,110,201
1612421270376.00,POST,98,201
1612421270474.00,POST,110,201
1612421270584.00,POST,107,201
1612421270691.00,POST,106,201
1612421270797.00,POST,97,201
1612421270895.00,POST,99,201
1612421270994.00,POST,107,201
1612421271101.00,POST,109,201
1612421271210.00,POST,105,201
1612421271315.00,POST,96,201
1612421271411.00,POST,104,201
1612421271515.00,POST,112,201
1612421271627.00,POST,105,201
1612421271732.00,POST,103,201
1612421271835.00,POST,122,201
1612421271957.00,POST,123,201
1612421272080.00,POST,111,201
1612421272191.00,POST,116,201
1612421272307.00,POST,106,201
1612421272413.00,POST,114,201
1612421272527.00,POST,109,201
1612421272636.00,POST,102,201
1612421272738.00,POST,107,201
1612421272845.00,POST,109,201
1612421272954.00,POST,103,201
1612421273057.00,POST,104,201
1612421273161.00,POST,108,201
1612421273269.00,POST,107,201
1612421273376.00,POST,119,201
1612421273495.00,POST,116,201
1612421273611.00,POST,94,201
1612421273705.00,POST,100,201
1612421273805.00,POST,104,201
1612421273909.00,POST,120,201
1612421274029.00,POST,106,201
1612421274135.00,POST,106,201
1612421274241.00,POST,98,201
1612421274339.00,POST,103,201
1612421274442.00,POST,112,201
1612421274554.00,POST,131,201
1612421274685.00,POST,101,201
1612421274786.00,POST,108,201
1612421274894.00,POST,103,201
1612421274997.00,POST,110,201
1612421275107.00,POST,111,201
1612421275218.00,POST,106,201
1612421275324.00,POST,117,201
1612421275441.00,POST,104,201
1612421275545.00,POST,92,201
1612421275637.00,POST,114,201
1612421275751.00,POST,106,201
1612421275857.00,POST,100,201
1612421275957.00,POST,97,201
1612421276054.00,POST,122,201
1612421276176.00,POST,125,201
1612421276301.00,POST,121,201
1612421276422.00,POST,111,201
1612421276533.00,POST,110,201
1612421276643.00,POST,102,201
1612421276745.00,POST,97,201
1612421276842.00,POST,113,201
1612421276955.00,POST,104,201
1612421277059.00,POST,113,201
1612421277172.00,POST,106,201
1612421277278.00,POST,110,201
1612421277388.00,POST,107,201
1612421277495.00,POST,110,201
1612421277605.00,POST,106,201
1612421277711.00,POST,106,201
1612421277817.00,POST,115,201
1612421277932.00,POST,116,201
1612421278048.00,POST,112,201
1612421278160.00,POST,119,201
1612421278279.00,POST,114,201
1612421278393.00,POST,123,201
1612421278516.00,POST,111,201
1612421278627.00,POST,185,201
1612421278812.00,POST,141,201
1612421278953.00,POST,171,201
1612421279124.00,POST,97,201
1612421279221.00,POST,132,201
1612421279353.00,POST,115,201
1612421279468.00,POST,116,201
1612421279584.00,POST,101,201
1612421279685.00,POST,111,201
1612421279796.00,POST,104,201
1612421279900.00,POST,107,201
1612421280007.00,POST,108,201
1612421280115.00,POST,110,201
1612421280225.00,POST,103,201
1612421280328.00,POST,96,201
1612421280424.00,POST,114,201
1612421280538.00,POST,112,201
1612421280650.00,POST,106,201
1612421280756.00,POST,114,201
1612421280870.00,POST,106,201
1612421280976.00,POST,105,201
1612421281081.00,POST,106,201
1612421281187.00,POST,117,201
1612421281304.00,POST,115,201
1612421281419.00,POST,117,201
1612421281536.00,POST,180,201
1612421281716.00,POST,269,201
1612421281985.00,POST,105,201
1612421282090.00,POST,135,201
1612421282225.00,POST,94,201
1612421282319.00,POST,122,201
1612421282441.00,POST,113,201
1612421282554.00,POST,100,201
1612421282654.00,POST,97,201
1612421282751.00,POST,101,201
1612421282852.00,POST,108,201
1612421282960.00,POST,106,201
1612421283066.00,POST,112,201
1612421283178.00,POST,114,201
1612421283292.00,POST,101,201
1612421283393.00,POST,98,201
1612421283491.00,POST,106,201
