1612422352594.00,POST,1688,201
1612422354282.00,POST,124,201
1612422354406.00,POST,137,201
1612422354543.00,POST,116,201
1612422354659.00,POST,113,201
1612422354772.00,POST,106,201
1612422354878.00,POST,110,201
1612422354988.00,POST,113,201
1612422355101.00,POST,135,201
1612422355236.00,POST,99,201
1612422355335.00,POST,111,201
1612422355446.00,POST,113,201
1612422355559.00,POST,113,201
1612422355672.00,POST,114,201
1612422355786.00,POST,122,201
1612422355908.00,POST,123,201
1612422356031.00,POST,105,201
1612422356136.00,POST,117,201
1612422356253.00,POST,108,201
1612422356361.00,POST,101,201
1612422356462.00,POST,109,201
1612422356571.00,POST,104,201
1612422356675.00,POST,107,201
1612422356782.00,POST,103,201
1612422356885.00,POST,109,201
1612422356994.00,POST,110,201
1612422357104.00,POST,113,201
1612422357217.00,POST,122,201
1612422357339.00,POST,123,201
1612422357462.00,POST,106,201
1612422357568.00,POST,114,201
1612422357682.00,POST,110,201
1612422357792.00,POST,106,201
1612422357898.00,POST,99,201
1612422357997.00,POST,120,201
1612422358117.00,POST,115,201
1612422358232.00,POST,128,201
1612422358360.00,POST,109,201
1612422358469.00,POST,121,201
1612422358590.00,POST,121,201
1612422358711.00,POST,107,201
1612422358818.00,POST,100,201
1612422358918.00,POST,104,201
1612422359022.00,POST,103,201
1612422359125.00,POST,118,201
1612422359243.00,POST,109,201
1612422359352.00,POST,119,201
1612422359471.00,POST,112,201
1612422359584.00,POST,116,201
1612422359700.00,POST,100,201
1612422359800.00,POST,115,201
1612422359915.00,POST,130,201
1612422360045.00,POST,131,201
1612422360176.00,POST,120,201
1612422360296.00,POST,106,201
1612422360402.00,POST,110,201
1612422360512.00,POST,117,201
1612422360629.00,POST,93,201
1612422360722.00,POST,105,201
1612422360827.00,POST,111,201
1612422360938.00,POST,109,201
1612422361047.00,POST,113,201
1612422361160.00,POST,100,201
1612422361260.00,POST,107,201
1612422361367.00,POST,104,201
1612422361472.00,POST,115,201
1612422361587.00,POST,106,201
1612422361693.00,POST,107,201
1612422361800.00,POST,121,201
1612422361921.00,POST,98,201
1612422362019.00,POST,108,201
1612422362127.00,POST,101,201
1612422362228.00,POST,110,201
1612422362338.00,POST,101,201
1612422362439.00,POST,111,201
1612422362550.00,POST,108,201
1612422362658.00,POST,100,201
1612422362758.00,POST,105,201
1612422362863.00,POST,111,201
1612422362974.00,POST,112,201
1612422363086.00,POST,105,201
1612422363191.00,POST,106,201
1612422363297.00,POST,97,201
1612422363394.00,POST,145,201
1612422363539.00,POST,119,201
1612422363658.00,POST,116,201
1612422363774.00,POST,124,201
1612422363898.00,POST,104,201
1612422364002.00,POST,108,201
1612422364110.00,POST,109,201
1612422364219.00,POST,102,201
1612422364321.00,POST,111,201
1612422364432.00,POST,98,201
1612422364530.00,POST,106,201
1612422364636.00,POST,123,201
1612422364759.00,POST,118,201
1612422364877.00,POST,121,201
1612422364998.00,POST,111,201
1612422365109.00,POST,105,201
1612422365214.00,POST,103,201
1612422365317.00,POST,201,201
1612422365518.00,POST,118,201
1612422365636.00,POST,121,201
1612422365757.00,POST,105,201
1612422365862.00,POST,108,201
1612422365970.00,POST,105,201
1612422366075.00,POST,108,201
1612422366183.00,POST,107,201
1612422366290.00,POST,101,201
1612422366391.00,POST,104,201
1612422366495.00,POST,101,201
1612422366596.00,POST,121,201
1612422366717.00,POST,123,201
1612422366840.00,POST,104,201
1612422366944.00,POST,96,201
1612422367040.00,POST,106,201
1612422367146.00,POST,107,201
1612422367253.00,POST,117,201
1612422367370.00,POST,93,201
1612422367463.00,POST,95,201
1612422367558.00,POST,109,201
1612422367667.00,POST,106,201
1612422367773.00,POST,109,201
1612422367882.00,POST,103,201
1612422367985.00,POST,109,201
1612422368094.00,POST,110,201
1612422368204.00,POST,115,201
1612422368319.00,POST,122,201
1612422368441.00,POST,123,201
1612422368564.00,POST,179,201
1612422368743.00,POST,117,201
1612422368860.00,POST,143,201
1612422369003.00,POST,114,201
1612422369117.00,POST,123,201
1612422369240.00,POST,112,201
1612422369352.00,POST,138,201
1612422369490.00,POST,114,201
1612422369604.00,POST,116,201
1612422369720.00,POST,120,201
1612422369840.00,POST,122,201
1612422369962.00,POST,113,201
1612422370075.00,POST,100,201
1612422370175.00,POST,122,201
1612422370297.00,POST,123,201
1612422370420.00,POST,117,201
1612422370537.00,POST,106,201
1612422370643.00,POST,113,201
1612422370756.00,POST,109,201
1612422370865.00,POST,125,201
1612422370990.00,POST,120,201
1612422371110.00,POST,114,201
1612422371224.00,POST,116,201
1612422371340.00,POST,112,201
1612422371452.00,POST,121,201
1612422371573.00,POST,110,201
1612422371683.00,POST,115,201
1612422371798.00,POST,121,201
1612422371919.00,POST,121,201
1612422372040.00,POST,102,201
