1612421676039,1785
1612421676039,1793
1612421676039,1785
1612421676040,1787
1612421676040,1803
1612421676040,1802
1612421676040,1790
1612421676040,1802
1612421676040,1812
1612421676040,1812
1612421676040,1794
1612421676040,1782
1612421676040,1793
1612421676040,1786
1612421676040,1782
1612421676040,1775
1612421677815,115
1612421677822,121
1612421677822,121
1612421677824,120
1612421677826,117
1612421677827,116
1612421677830,113
1612421677832,110
1612421677833,111
1612421677833,109
1612421677834,113
1612421677842,103
1612421677842,105
1612421677843,104
1612421677852,109
1612421677852,110
1612421677930,107
1612421677942,134
1612421677942,110
1612421677943,134
1612421677943,125
1612421677943,135
1612421677943,129
1612421677944,130
1612421677944,130
1612421677944,132
1612421677945,122
1612421677947,123
1612421677947,122
1612421677947,124
1612421677961,117
1612421677962,116
1612421678037,105
1612421678052,107
1612421678067,127
1612421678068,125
1612421678069,105
1612421678070,122
1612421678071,126
1612421678072,104
1612421678074,116
1612421678074,123
1612421678076,116
1612421678076,115
1612421678077,118
1612421678078,111
1612421678078,116
1612421678078,111
1612421678142,92
1612421678159,112
1612421678174,122
1612421678176,105
1612421678190,106
1612421678190,113
1612421678190,115
1612421678191,112
1612421678192,111
1612421678192,111
1612421678193,111
1612421678194,114
1612421678194,111
1612421678195,109
1612421678197,107
1612421678197,112
1612421678234,106
1612421678271,99
1612421678281,105
1612421678296,112
1612421678296,113
1612421678303,106
1612421678303,105
1612421678304,115
1612421678304,105
1612421678304,113
1612421678304,113
1612421678305,113
1612421678305,113
1612421678305,113
1612421678308,110
1612421678309,111
1612421678340,110
1612421678370,108
1612421678386,109
1612421678408,111
1612421678408,101
1612421678409,109
1612421678409,109
1612421678409,109
1612421678417,122
1612421678418,112
1612421678418,124
1612421678418,123
1612421678418,121
1612421678419,127
1612421678419,123
1612421678420,123
1612421678450,105
1612421678478,107
1612421678495,106
1612421678509,140
1612421678518,128
1612421678518,130
1612421678518,128
1612421678519,411
1612421678530,118
1612421678539,109
1612421678539,119
1612421678541,116
1612421678542,116
1612421678542,115
1612421678543,115
1612421678546,112
1612421678555,105
1612421678585,108
1612421678601,124
1612421678646,97
1612421678646,102
1612421678648,113
1612421678648,113
1612421678648,113
1612421678649,104
1612421678657,113
1612421678657,112
1612421678658,111
1612421678658,103
1612421678658,109
1612421678658,112
1612421678660,107
1612421678693,107
1612421678725,106
1612421678743,103
1612421678748,103
1612421678753,93
1612421678761,115
1612421678761,114
1612421678761,116
1612421678761,115
1612421678767,109
1612421678767,108
1612421678769,128
1612421678769,128
1612421678770,127
1612421678770,127
1612421678800,108
1612421678831,112
1612421678846,114
1612421678846,114
1612421678851,102
1612421678875,111
1612421678875,117
1612421678876,128
1612421678876,118
1612421678876,125
1612421678877,128
1612421678897,107
1612421678897,107
1612421678897,108
1612421678897,109
1612421678908,109
1612421678930,102
1612421678943,435
1612421678953,115
1612421678960,108
1612421678960,108
1612421678986,114
1612421678992,108
1612421678994,100
1612421679001,116
1612421679004,113
1612421679004,113
1612421679004,113
1612421679005,112
1612421679005,112
1612421679006,111
1612421679017,102
1612421679032,135
1612421679068,105
1612421679068,104
1612421679068,102
1612421679094,108
1612421679100,102
1612421679100,97
1612421679117,101
1612421679117,101
1612421679117,99
1612421679117,101
1612421679117,101
1612421679117,104
1612421679117,101
1612421679119,93
1612421679167,108
1612421679170,111
1612421679172,103
1612421679173,108
1612421679197,94
1612421679202,114
1612421679202,104
1612421679212,94
1612421679216,105
1612421679218,119
1612421679218,109
1612421679218,103
1612421679218,119
1612421679218,109
1612421679221,106
1612421679275,108
1612421679275,113
1612421679281,107
1612421679281,102
1612421679291,106
1612421679306,106
1612421679306,112
1612421679316,102
1612421679321,121
1612421679321,122
1612421679327,115
1612421679327,115
1612421679327,115
1612421679337,116
1612421679337,106
1612421679378,98
1612421679383,111
1612421679383,111
1612421679388,106
1612421679388,100
1612421679397,114
1612421679412,114
1612421679418,99
1612421679418,108
1612421679442,132
1612421679442,132
1612421679442,124
1612421679442,128
1612421679443,123
1612421679443,139
1612421679453,121
1612421679476,106
1612421679488,111
1612421679494,116
1612421679494,116
1612421679494,105
1612421679511,110
1612421679517,110
1612421679526,101
1612421679526,106
1612421679566,115
1612421679566,115
1612421679570,111
